Date,O3,CO,SO2,NO2,O3 AQI,CO AQI,SO2 AQI,NO2 AQI,PM2.5,PM10,AWND,PRCP,TAVG,year,month,season
2015-12-25,0.03529433333333334,0.20833333333333334,0.4828676666666667,4.136561333333334,35.0,3.3333333333333335,1.0,10.666666666666666,4.822222222222222,5.0,12.437999999999999,0.005306122448979592,4.758454106280195,2015,12,Winter
2015-12-26,0.016647,0.2791666666666667,0.6591873333333333,15.262714333333335,32.0,8.666666666666666,2.3333333333333335,42.0,5.847368421052631,22.0,10.602,0.0,5.3864734299516925,2015,12,Winter
2015-12-27,0.017921666666666666,0.6902776666666667,0.652096,23.477602,31.333333333333332,14.333333333333334,0.6666666666666666,36.666666666666664,13.222222222222221,10.0,5.146,0.0,5.33816425120773,2015,12,Winter
2015-12-28,0.020921333333333333,0.6680556666666666,0.6280423333333333,24.756653666666665,23.333333333333332,12.333333333333334,0.6666666666666666,37.0,12.766666666666667,18.0,6.8,0.0014583333333333332,4.033816425120772,2015,12,Winter
2015-12-29,0.011823666666666668,0.487374,0.6821466666666667,27.864574666666666,23.333333333333332,10.666666666666666,2.0,41.333333333333336,12.879999999999999,17.0,4.561,0.004375,5.483091787439614,2015,12,Winter
2015-12-30,0.013254666666666666,0.8083333333333332,0.9166726666666668,32.699890333333336,23.0,14.666666666666666,2.3333333333333335,42.333333333333336,18.18,19.0,3.3549999999999995,0.0,6.545893719806762,2015,12,Winter
2015-12-31,0.021416666666666667,0.6833333333333332,0.5931676666666666,28.371870666666666,28.0,11.666666666666666,1.0,41.0,13.680000000000001,19.0,6.667,0.0,6.642512077294687,2015,12,Winter
2016-01-01,0.02120625,0.33325174999999996,0.465813,21.1367095,33.25,7.0,1.5,31.75,15.15,18.0,6.063000000000001,0.0,6.739130434782608,2016,1,Winter
2016-01-02,0.012999750000000001,0.4666665,0.62259325,27.551136500000002,23.75,10.5,1.25,39.75,17.866666666666667,23.0,4.763,0.0,8.88888888888889,2016,1,Winter
2016-01-03,0.021265,0.7989582500000001,0.5779115,26.1852765,33.25,15.75,1.5,39.0,21.40833333333333,25.0,4.854,0.000196078431372549,8.985507246376809,2016,1,Winter
2016-01-04,0.01935274999999995,0.37395849999999997,0.3371375,24.01828025,31.5,7.25,0.5,36.75,10.899999999999999,22.0,4.362,0.005384615384615385,10.31400966183575,2016,1,Winter
2016-01-05,0.022040999999999998,0.28517625,0.285146,19.6264205,24.75,5.75,0.75,36.0,7.766666666666667,13.0,7.941,0.6948148148148149,8.091787439613528,2016,1,Winter
2016-01-06,0.019764749999999998,0.28229175,0.26726174999999996,21.49278675,25.5,5.25,0.5,37.25,7.041666666666667,3.0,7.965000000000001,1.2701724137931034,5.990338164251207,2016,1,Winter
2016-01-07,0.0263415,0.244167,0.29289600000000005,16.613422500000002,31.25,4.25,1.0,33.75,5.245,3.0,8.053333333333335,0.9275862068965517,6.038647342995169,2016,1,Winter
2016-01-08,0.0142645,0.39687500000000003,0.41725149999999994,22.05138325,27.25,9.0,1.75,37.5,9.966666666666667,7.0,5.682,0.0030357142857142853,6.473429951690821,2016,1,Winter
2016-01-09,0.024882249999999998,0.59375025,0.35214075,20.46086975,27.75,11.25,0.25,30.5,12.866666666666667,15.0,4.473000000000001,0.0015094339622641509,6.859903381642513,2016,1,Winter
2016-01-10,0.018779,0.246875,0.17581524999999998,14.894565,29.75,4.25,0.0,27.0,11.588235294117647,11.0,4.072,0.024464285714285716,8.091787439613528,2016,1,Winter
2016-01-11,0.010928499999999999,0.58020825,0.360714,28.209930749999998,19.75,9.25,0.5,40.5,14.266666666666666,14.0,5.0120000000000005,0.0007692307692307692,8.695652173913041,2016,1,Winter
2016-01-12,0.01447075,0.58571425,0.44943175,29.92613625,25.5,9.75,0.25,41.0,9.625,16.0,4.630000000000001,0.0,9.927536231884059,2016,1,Winter
2016-01-13,0.01057375,0.703125,0.5604250000000001,29.28270725,19.75,12.5,1.25,43.25,11.954545454545455,16.0,5.035,0.000196078431372549,10.048309178743962,2016,1,Winter
2016-01-14,0.0144415,0.47604175,0.34147725,23.90998025,23.0,8.0,0.5,31.75,15.327272727272726,11.0,6.062,0.0,9.806763285024154,2016,1,Winter
2016-01-15,0.01323525,0.50000025,0.31438575,24.96007875,20.5,9.25,0.5,30.25,14.866666666666667,10.0,6.309,0.0005769230769230769,9.468599033816425,2016,1,Winter
2016-01-16,0.01713224999999995,0.4010415,0.2692935,20.165909,27.5,6.75,0.75,29.25,16.822222222222223,7.0,5.436,0.000588235294117647,11.400966183574878,2016,1,Winter
2016-01-17,0.02039825,0.55625,0.261818,19.00565225,32.5,10.0,0.75,29.0,25.292307692307695,11.0,3.8939999999999997,0.0,11.956521739130434,2016,1,Winter
2016-01-18,0.01841175,0.35625,0.16477275,15.28567175,20.25,5.75,0.5,23.25,13.276923076923076,8.0,6.084,0.0011538461538461537,10.410628019323672,2016,1,Winter
2016-01-19,0.013399999999999999,0.30641025,0.17935625,17.24159125,19.5,6.5,0.0,25.25,10.560869565217391,7.0,5.01,0.019200000000000002,10.43478260869565,2016,1,Winter
2016-01-20,0.01399975,0.31458325,0.1566205,16.97934775,21.0,5.75,0.25,24.75,8.653846153846153,5.0,4.899,0.049074074074074076,12.17391304347826,2016,1,Winter
2016-01-21,0.01188875,0.5031865,0.483433,27.634293250000002,19.75,9.5,0.75,39.0,10.815384615384614,15.0,5.281000000000001,0.0038461538461538464,13.019323671497583,2016,1,Winter
2016-01-22,0.0135845,0.7278045,0.44555575000000003,28.2965355,19.25,12.75,0.5,40.5,13.266666666666667,20.0,2.976,0.0,12.198067632850243,2016,1,Winter
2016-01-23,0.0173235,0.5364585,0.31334850000000003,22.973913,24.75,9.25,0.5,35.25,14.169230769230769,15.0,6.7989999999999995,0.0009615384615384616,10.362318840579709,2016,1,Winter
2016-01-24,0.0227355,0.41666675,0.23534249999999998,15.336956749999999,33.25,7.75,0.75,26.75,10.13846153846154,5.0,7.718999999999999,0.0015384615384615385,9.396135265700483,2016,1,Winter
2016-01-25,0.014749749999999999,0.525,0.39738975,29.12826075,26.5,9.5,0.5,42.0,9.052173913043477,10.0,5.4590000000000005,0.0,10.942028985507248,2016,1,Winter
2016-01-26,0.0148385,0.64375025,0.81060625,32.030682,26.25,11.5,3.75,46.75,8.007692307692308,13.0,6.329,0.0,12.101449275362318,2016,1,Winter
2016-01-27,0.01001475,0.59791675,0.5406655,35.758992250000006,18.25,9.0,1.25,44.75,9.276923076923076,20.0,4.453,0.0,12.41545893719807,2016,1,Winter
2016-01-28,0.009749999999999998,0.7479167499999999,0.78447,37.996739250000005,17.75,12.0,2.0,44.75,12.263157894736842,23.0,4.004,0.0,14.082125603864736,2016,1,Winter
2016-01-29,0.010489999999999975,0.86685025,0.792873,36.3449455,18.0,15.0,3.75,49.5,15.276923076923076,12.0,7.2700000000000005,0.0,15.434782608695652,2016,1,Winter
2016-01-30,0.025706,0.42812475,0.18072275,16.52173925,27.75,6.75,0.0,29.25,11.046153846153846,10.0,7.695,0.000196078431372549,12.487922705314011,2016,1,Winter
2016-02-02,0.016078666666666668,0.4263890000000001,0.5165406666666666,25.169697000000003,29.0,9.0,1.3333333333333333,40.0,7.4,8.0,6.1739999999999995,0.0003846153846153846,5.942028985507248,2016,2,Winter
2016-02-03,0.017271666666666668,0.5006946666666666,0.5081226666666666,26.121901999999995,29.0,8.666666666666666,1.3333333333333333,38.666666666666664,6.563157894736842,10.0,5.055,0.0001923076923076923,7.173913043478261,2016,2,Winter
2016-02-04,0.015647333333333333,0.523611,0.49176533333333333,29.231883999999997,27.0,8.333333333333334,0.3333333333333333,42.0,8.3,16.0,5.793000000000001,0.0,9.758454106280194,2016,2,Winter
2016-02-05,0.01651,0.821717,0.6261363333333333,32.291304333333336,27.0,11.666666666666666,1.0,44.666666666666664,7.416666666666667,15.0,7.0009999999999994,0.0,12.294685990338163,2016,2,Winter
