"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"04/26/2023","AQS","060379035","1","16","ug/m3 SC","15","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"04/27/2023","AQS","060379035","1","21","ug/m3 SC","19","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"04/28/2023","AQS","060379035","1","21","ug/m3 SC","19","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"04/29/2023","AQS","060379035","1","22","ug/m3 SC","20","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"04/30/2023","AQS","060379035","1","17","ug/m3 SC","16","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"05/01/2023","AQS","060379035","1","18","ug/m3 SC","17","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"05/02/2023","AQS","060379035","1","8","ug/m3 SC","7","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"05/03/2023","AQS","060379035","1","6","ug/m3 SC","6","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"05/04/2023","AQS","060379035","1","0","ug/m3 SC","0","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"05/05/2023","AQS","060379035","1","2","ug/m3 SC","2","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"05/06/2023","AQS","060379035","1","4","ug/m3 SC","4","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"05/07/2023","AQS","060379035","1","7","ug/m3 SC","6","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"05/08/2023","AQS","060379035","1","12","ug/m3 SC","11","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"05/09/2023","AQS","060379035","1","19","ug/m3 SC","18","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"05/10/2023","AQS","060379035","1","14","ug/m3 SC","13","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"05/11/2023","AQS","060379035","1","17","ug/m3 SC","16","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"05/12/2023","AQS","060379035","1","24","ug/m3 SC","22","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"05/13/2023","AQS","060379035","1","19","ug/m3 SC","18","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"05/14/2023","AQS","060379035","1","15","ug/m3 SC","14","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"05/15/2023","AQS","060379035","1","19","ug/m3 SC","18","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"05/16/2023","AQS","060379035","1","24","ug/m3 SC","22","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"05/17/2023","AQS","060379035","1","24","ug/m3 SC","22","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"05/18/2023","AQS","060379035","1","26","ug/m3 SC","24","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"05/19/2023","AQS","060379035","1","26","ug/m3 SC","24","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"05/20/2023","AQS","060379035","1","25","ug/m3 SC","23","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"05/21/2023","AQS","060379035","1","19","ug/m3 SC","18","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"05/22/2023","AQS","060379035","1","20","ug/m3 SC","19","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"05/23/2023","AQS","060379035","1","21","ug/m3 SC","19","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"05/24/2023","AQS","060379035","1","13","ug/m3 SC","12","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"05/25/2023","AQS","060379035","1","12","ug/m3 SC","11","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"05/26/2023","AQS","060379035","1","20","ug/m3 SC","19","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"05/27/2023","AQS","060379035","1","21","ug/m3 SC","19","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"05/28/2023","AQS","060379035","1","17","ug/m3 SC","16","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"05/29/2023","AQS","060379035","1","12","ug/m3 SC","11","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"05/30/2023","AQS","060379035","1","10","ug/m3 SC","9","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"05/31/2023","AQS","060379035","1","15","ug/m3 SC","14","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"06/01/2023","AQS","060379035","1","14","ug/m3 SC","13","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"06/02/2023","AQS","060379035","1","20","ug/m3 SC","19","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"06/03/2023","AQS","060379035","1","23","ug/m3 SC","21","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"06/04/2023","AQS","060379035","1","24","ug/m3 SC","22","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"06/05/2023","AQS","060379035","1","28","ug/m3 SC","26","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"06/06/2023","AQS","060379035","1","20","ug/m3 SC","19","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"06/07/2023","AQS","060379035","1","7","ug/m3 SC","6","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"06/08/2023","AQS","060379035","1","12","ug/m3 SC","11","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"06/09/2023","AQS","060379035","1","18","ug/m3 SC","17","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"06/10/2023","AQS","060379035","1","20","ug/m3 SC","19","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"06/11/2023","AQS","060379035","1","16","ug/m3 SC","15","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"06/12/2023","AQS","060379035","1","13","ug/m3 SC","12","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"06/15/2023","AQS","060379035","1","19","ug/m3 SC","18","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"06/16/2023","AQS","060379035","1","22","ug/m3 SC","20","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"06/17/2023","AQS","060379035","1","25","ug/m3 SC","23","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"06/18/2023","AQS","060379035","1","24","ug/m3 SC","22","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"06/19/2023","AQS","060379035","1","20","ug/m3 SC","19","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"06/20/2023","AQS","060379035","1","26","ug/m3 SC","24","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"06/21/2023","AQS","060379035","1","29","ug/m3 SC","27","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"06/22/2023","AQS","060379035","1","35","ug/m3 SC","32","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"06/23/2023","AQS","060379035","1","20","ug/m3 SC","19","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"06/24/2023","AQS","060379035","1","21","ug/m3 SC","19","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"06/25/2023","AQS","060379035","1","14","ug/m3 SC","13","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"06/26/2023","AQS","060379035","1","31","ug/m3 SC","29","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"06/27/2023","AQS","060379035","1","23","ug/m3 SC","21","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"06/28/2023","AQS","060379035","1","26","ug/m3 SC","24","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"06/29/2023","AQS","060379035","1","25","ug/m3 SC","23","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"06/30/2023","AQS","060379035","1","22","ug/m3 SC","20","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"07/01/2023","AQS","060379035","1","25","ug/m3 SC","23","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"07/02/2023","AQS","060379035","1","22","ug/m3 SC","20","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"07/03/2023","AQS","060379035","1","38","ug/m3 SC","35","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"07/04/2023","AQS","060379035","1","26","ug/m3 SC","24","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"07/05/2023","AQS","060379035","1","26","ug/m3 SC","24","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
"07/06/2023","AQS","060379035","1","27","ug/m3 SC","25","Lancaster - Fairgrounds","1","100.0000","81102","PM10 Total 0-10um STP","122","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","34.725389","-118.178601"
